Fixed cost,Gross revenue,Location number,Month,Number of products,Owned,Profit,Rental cost,State,Variable cost
4291306.64,25339455.44,315,4,4570,False,6702188.210000001,103810.0,GA,14242150.59
4407390.42,19316057.36,315,5,4570,False,4357099.359999999,103810.0,GA,10447757.58
4941150.19,19710152.86,315,6,4570,False,4694003.189999998,103810.0,GA,9971189.48
4012297.49,22959160.03,315,7,4570,False,5559810.549999999,103810.0,GA,13283241.99
4693684.23,23716173.39,315,8,4570,False,7040268.3100000005,103810.0,GA,11878410.85
5362537.75,23862823.23,315,9,4570,False,5073646.32,103810.0,GA,13322829.16
3947992.77,19929686.63,315,10,4570,False,5332978.66,103810.0,GA,10544905.2
4645344.97,18428186.89,315,11,4570,False,2961772.8500000015,103810.0,GA,10717259.07
4892148.95,23014401.63,315,12,4570,False,4723106.8100000005,103810.0,GA,13295335.87
5076175.24,22752717.3,317,1,4723,False,5217696.190000003,76920.0,GA,12381925.87
5533039.61,28372140.44,317,2,4723,False,7760226.760000002,76920.0,GA,15001954.07
6472579.24,36532592.22,317,3,4723,False,12061635.869999997,76920.0,GA,17921457.11
5841983.72,28831702.5,317,4,4723,False,7974540.210000001,76920.0,GA,14938258.57
5904453.0,30439982.81,317,5,4723,False,8772352.249999998,76920.0,GA,15686257.56
7398034.59,39796782.58,317,6,4723,False,13287950.34,76920.0,GA,19033877.65
5290309.36,27938742.01,317,7,4723,False,8898703.910000002,76920.0,GA,13672808.74
4968583.48,28922858.87,317,8,4723,False,10060770.870000001,76920.0,GA,13816584.52
5955928.65,32667981.44,317,9,4723,False,8872293.189999998,76920.0,GA,17762839.6
4397940.23,23281652.71,317,10,4723,False,6782744.59,76920.0,GA,12024047.89
4849513.14,27282693.54,317,11,4723,False,7352541.549999999,76920.0,GA,15003718.85
5153587.79,34095034.38,317,12,4723,False,10018690.740000002,76920.0,GA,18845835.85
2068813.56,6777339.255,318,1,4117,False,1082387.225,67200.0,TX,3558938.47
2172682.16,7293568.3379999995,318,2,4117,False,1613286.7479999992,67200.0,TX,3440399.43
2486575.22,5821144.821,318,3,4117,False,535810.1510000001,67200.0,TX,2731559.45
2147520.6,4250563.62,318,4,4117,False,162418.58000000007,67200.0,TX,1873424.44
2346656.9,5323709.085,318,5,4117,False,867267.0150000001,67200.0,TX,2042585.17
3430499.25,6406975.947000001,318,6,4117,False,-637021.7629999993,67200.0,TX,3546298.46
2563173.27,7178636.56,318,7,4117,False,1229155.189999999,67200.0,TX,3319108.1
2596325.27,5354892.468,318,8,4117,False,-67856.0719999997,67200.0,TX,2759223.27
3152264.22,8547919.515,318,9,4117,False,1642803.1549999998,67200.0,TX,3685652.14
2498716.08,7005248.829,318,10,4117,False,1565484.2589999996,67200.0,TX,2873848.49
2517990.81,8573203.742999999,318,11,4117,False,1596062.612999998,67200.0,TX,4391950.32
3029595.25,5667281.896000001,318,12,4117,False,97709.52600000054,67200.0,TX,2472777.12
6611013.7,35008903.89,319,1,4618,False,11080080.610000003,145670.0,IL,17172139.58
6445219.92,33299218.15,319,2,4618,False,10138919.979999997,145670.0,IL,16569408.25
7813511.32,39339154.61,319,3,4618,False,11356878.849999998,145670.0,IL,20023094.44
5802815.65,30889641.76,319,4,4618,False,9965075.809999999,145670.0,IL,14976080.3
5953465.55,30731421.72,319,5,4618,False,10024790.489999998,145670.0,IL,14607495.68
6819286.44,37250429.65,319,6,4618,False,12285554.859999996,145670.0,IL,17999918.35
6410689.01,29430117.45,319,7,4618,False,8701805.929999998,145670.0,IL,14171952.51
5959329.56,31197721.82,319,8,4618,False,10000651.810000002,145670.0,IL,15092070.45
7525361.73,36215608.25,319,9,4618,False,10116361.07,145670.0,IL,18428215.45
6013239.23,26881460.77,319,10,4618,False,7149368.909999998,145670.0,IL,13573182.63
5531961.43,31282405.05,319,11,4618,False,9419154.96,145670.0,IL,16185618.66
7234678.48,42338334.51,319,12,4618,False,12667125.030000001,145670.0,IL,22290861.0
4575783.84,16686050.6,320,1,4588,False,3513017.66,40870.0,IL,8556379.1
3989890.02,16481908.74,320,2,4588,False,3780084.8000000007,40870.0,IL,8671063.92
4786658.35,21005675.43,320,3,4588,False,4420777.66,40870.0,IL,11757369.42
4062709.64,17676398.94,320,4,4588,False,5160491.110000001,40870.0,IL,8412328.19
3862030.82,17239103.95,320,5,4588,False,5049439.259999999,40870.0,IL,8286763.87
4478304.58,16617050.95,320,6,4588,False,3727515.4399999995,40870.0,IL,8370360.93
3765056.39,16614305.92,320,7,4588,False,3777342.0299999993,40870.0,IL,9031037.5
3933552.2,17893875.51,320,8,4588,False,5745220.740000002,40870.0,IL,8174232.57
4338389.42,18256899.61,320,9,4588,False,4763272.32,40870.0,IL,9114367.87
3445451.31,16241973.16,320,10,4588,False,4325182.35,40870.0,IL,8430469.5
3465866.4,13556530.08,320,11,4588,False,2919180.8899999997,40870.0,IL,7130612.79
4245104.01,19757665.79,320,12,4588,False,5708058.609999999,40870.0,IL,9763633.17
3784653.5,14176941.39,321,1,4431,False,2942549.8000000007,140690.0,TX,7309048.09
3769988.53,18718715.83,321,2,4431,False,5249800.589999998,140690.0,TX,9558236.71
4476380.2,21140065.76,321,3,4431,False,5645535.740000002,140690.0,TX,10877459.82
4333695.92,17020182.1,321,4,4431,False,3856549.5100000016,140690.0,TX,8689246.67
3808335.69,18595817.0,321,5,4431,False,5084016.200000001,140690.0,TX,9562775.11
5553452.42,20856192.53,321,6,4431,False,5128270.740000002,140690.0,TX,10033779.37
3994637.42,13855107.93,321,7,4431,False,2770067.16,140690.0,TX,6949713.35
3340697.27,16629117.64,321,8,4431,False,5072430.520000001,140690.0,TX,8075299.85
4247571.7,16126445.95,321,9,4431,False,3640975.74,140690.0,TX,8097208.51
3285757.31,17198096.94,321,10,4431,False,5110849.620000001,140690.0,TX,8660800.01
3617481.44,15481651.27,321,11,4431,False,3494943.74,140690.0,TX,8228536.09
4454543.8,21892296.7,321,12,4431,False,6363526.089999998,140690.0,TX,10933536.81
2308376.65,6801029.905,322,1,4206,False,764584.0450000009,158560.0,GA,3569509.21
2267629.18,5457858.017999999,322,2,4206,False,-15512.282000001054,158560.0,GA,3047181.12
2250885.67,5161932.465,322,3,4206,False,-70720.98499999987,158560.0,GA,2823207.78
1694980.19,4874296.716,322,4,4206,False,196408.71600000001,158560.0,GA,2824347.81
1666947.43,7873509.227000001,322,5,4206,False,1354695.1170000015,158560.0,GA,4693306.68
2387847.01,12156751.19,322,6,4206,False,3360022.8499999996,158560.0,GA,6250321.33
1699255.44,8200890.834,322,7,4206,False,1804846.3139999993,158560.0,GA,4538229.08
2159975.13,5645925.406,322,8,4206,False,562579.3660000004,158560.0,GA,2764810.91
2145387.85,9148858.939,322,9,4206,False,1749513.2189999996,158560.0,GA,5095397.87
1687476.33,7989331.641,322,10,4206,False,1622908.801,158560.0,GA,4520386.51
1644747.02,7993316.271000001,322,11,4206,False,1525366.4410000006,158560.0,GA,4664642.81
2259194.84,11266117.22,322,12,4206,False,2383578.460000001,158560.0,GA,6464783.92
9975206.37,46912675.36,324,1,4405,False,12894273.560000002,449890.0,TX,23593305.43
8869820.15,49374957.69,324,2,4405,False,14084442.59,449890.0,TX,25970804.95
12000675.27,55708806.7,324,3,4405,False,14218333.290000007,449890.0,TX,29039908.14
8912576.5,51598906.83,324,4,4405,False,15836306.069999997,449890.0,TX,26400134.26
9318176.74,45738375.25,324,5,4405,False,11979798.36,449890.0,TX,23990510.15
12056011.7,57162154.44,324,6,4405,False,14517407.079999994,449890.0,TX,30138845.66
9928634.98,50999765.95,324,7,4405,False,15288084.61,449890.0,TX,25333156.36
10385987.8,51401252.73,324,8,4405,False,13597274.369999994,449890.0,TX,26968100.56
11209123.32,51941681.74,324,9,4405,False,13465156.830000002,449890.0,TX,26817511.59
8940579.06,53941312.43,324,10,4405,False,15489789.769999996,449890.0,TX,29061053.6
8704342.89,43474188.69,324,11,4405,False,10971144.749999996,449890.0,TX,23348811.05
9965759.75,48974396.4,324,12,4405,False,12553293.689999998,449890.0,TX,26005452.96
7083061.0,39285050.69,325,1,4695,False,12632504.579999998,154920.0,CA,19414565.11
7344783.93,41969185.18,325,2,4695,False,13246904.620000001,154920.0,CA,21222576.63
9235276.89,55867573.25,325,3,4695,False,18352786.56,154920.0,CA,28124589.8
8045528.18,47994515.98,325,4,4695,False,17040515.909999996,154920.0,CA,22753551.89
7277341.92,45013413.18,325,5,4695,False,14141334.419999998,154920.0,CA,23439816.84
9257576.31,51794159.64,325,6,4695,False,17264167.79,154920.0,CA,25117495.54
6923458.15,46917785.72,325,7,4695,False,15310981.2,154920.0,CA,24528426.37
7178355.18,38981375.42,325,8,4695,False,12435915.8,154920.0,CA,19212184.44
9383965.98,48383375.18,325,9,4695,False,14647422.550000004,154920.0,CA,24197066.65
6293249.98,41593907.83,325,10,4695,False,14383348.699999996,154920.0,CA,20762389.15
7437370.64,31727765.63,325,11,4695,False,7726487.979999999,154920.0,CA,16408987.01
8164597.65,50011363.94,325,12,4695,False,17383372.72,154920.0,CA,24308473.57
9113211.94,45458013.99,326,1,4614,False,14788142.950000003,290700.0,TX,21265959.1
7873710.08,43643428.65,326,2,4614,False,14483082.98,290700.0,TX,20995935.59
10045279.64,49996262.07,326,3,4614,False,16541983.259999998,290700.0,TX,23118299.17
7316210.38,42371912.68,326,4,4614,False,14991324.629999995,290700.0,TX,19773677.67
8059684.67,43416584.46,326,5,4614,False,14667923.41,290700.0,TX,20398276.38
8566787.75,54541178.75,326,6,4614,False,19723616.07,290700.0,TX,25960074.93
7894785.57,44446446.73,326,7,4614,False,16249284.979999997,290700.0,TX,20011676.18
8139099.77,43240956.34,326,8,4614,False,14044982.100000009,290700.0,TX,20766174.47
9796797.4,50460878.18,326,9,4614,False,16906267.02,290700.0,TX,23467113.76
8203640.87,50608983.5,326,10,4614,False,17805833.46,290700.0,TX,24308809.17
8816484.05,45522872.48,326,11,4614,False,14994779.249999993,290700.0,TX,21420909.18
10722311.87,63487677.19,326,12,4614,False,22172478.76,290700.0,TX,30302186.56
1126563.15,6816449.429,327,1,4347,False,1969448.5889999992,144220.0,IL,3576217.69
988734.31,6719822.815,327,2,4347,False,1884373.205000001,144220.0,IL,3702495.3
1323867.75,7762130.3889999995,327,3,4347,False,1278246.4989999998,144220.0,IL,5015796.14
1506004.32,8804793.031,327,4,4347,False,1669641.9809999987,144220.0,IL,5484926.73
1680670.25,9908390.322999999,327,5,4347,False,2676663.8029999994,144220.0,IL,5406836.27
2198359.28,13836349.34,327,6,4347,False,3834268.750000001,144220.0,IL,7659501.31
2035028.01,10007738.87,327,7,4347,False,2723380.5999999996,144220.0,IL,5105110.26
1800128.92,10949659.15,327,8,4347,False,2471020.1800000006,144220.0,IL,6534290.05
2446289.13,12086463.57,327,9,4347,False,2876730.330000001,144220.0,IL,6619224.11
1949371.35,9877129.862,327,10,4347,False,2387024.9920000006,144220.0,IL,5396513.52
1886960.29,9731555.162999999,327,11,4347,False,1624365.7629999984,144220.0,IL,6076009.11
2423110.9,12924805.02,327,12,4347,False,2698006.2699999996,144220.0,IL,7659467.85
13817596.57,63599829.01,328,1,4700,False,15159634.369999997,248120.0,NJ,34374478.07
13325361.97,68399430.68,328,2,4700,False,17184605.31000001,248120.0,NJ,37641343.4
15035556.19,85024441.05,328,3,4700,False,23585349.36,248120.0,NJ,46155415.5
12531615.74,77341697.58,328,4,4700,False,27033888.439999998,248120.0,NJ,37528073.4
14268588.86,87157326.77,328,5,4700,False,30771802.629999995,248120.0,NJ,41868815.28
17511326.1,105417112.6,328,6,4700,False,33924325.88,248120.0,NJ,53733340.62
14716415.16,82829837.09,328,7,4700,False,26310418.050000004,248120.0,NJ,41554883.88
12769125.52,75493223.33,328,8,4700,False,22703386.940000005,248120.0,NJ,39772590.87
15730794.28,90760306.67,328,9,4700,False,25803411.439999998,248120.0,NJ,48977980.95
13021201.36,71032485.0,328,10,4700,False,19508622.47,248120.0,NJ,38254541.17
12702758.77,59846067.53,328,11,4700,False,14161617.600000005,248120.0,NJ,32733571.16
14822532.39,72459750.68,328,12,4700,False,18113710.13000001,248120.0,NJ,39275388.16
5877305.73,19224495.31,329,1,4426,False,2765909.9899999984,71970.0,TX,10509309.59
4895437.72,20499700.81,329,2,4426,False,4445704.859999999,71970.0,TX,11086588.23
6047476.45,23818643.05,329,3,4426,False,4462574.510000002,71970.0,TX,13236622.09
4483344.68,24243142.34,329,4,4426,False,6752606.68,71970.0,TX,12935220.98
4408938.44,20043263.53,329,5,4426,False,5338217.9,71970.0,TX,10224137.19
5852132.58,21096461.75,329,6,4426,False,3446681.4800000004,71970.0,TX,11725677.69
3453466.89,18456606.53,329,7,4426,False,5258632.290000001,71970.0,TX,9672537.35
6129318.91,26245587.0,329,8,4426,False,6740729.199999999,71970.0,TX,13303568.89
5283255.2,20280506.48,329,9,4426,False,3995065.740000002,71970.0,TX,10930215.54
4671678.76,23186828.9,329,10,4426,False,6126730.460000001,71970.0,TX,12316449.68
5695007.09,23864890.17,329,11,4426,False,5946388.820000002,71970.0,TX,12151524.26
6495082.98,20894054.72,329,12,4426,False,3636925.879999999,71970.0,TX,10690075.86
5801701.02,26544158.67,330,1,4581,False,5349340.310000002,224930.0,GA,15168187.34
6514789.76,39710993.1,330,2,4581,False,9647535.070000004,224930.0,GA,23323738.27
5776095.94,24328024.42,330,3,4581,False,4392970.68,224930.0,GA,13934027.8
4558188.04,18819869.3,330,4,4581,False,2647946.1500000022,224930.0,GA,11388805.11
4339423.95,19906719.58,330,5,4581,False,3737804.7299999986,224930.0,GA,11604560.9
6327875.61,26638739.8,330,6,4581,False,8547082.770000001,224930.0,GA,11538851.42
5429743.14,23967979.46,330,7,4581,False,7777869.08,224930.0,GA,10535437.24
5382769.48,32340441.25,330,8,4581,False,13234266.059999999,224930.0,GA,13498475.71
5906148.55,31025887.78,330,9,4581,False,9863995.360000001,224930.0,GA,15030813.87
4954136.85,27891856.48,330,10,4581,False,9690493.850000003,224930.0,GA,13022295.78
5948951.05,21543045.11,330,11,4581,False,6736160.499999998,224930.0,GA,8633003.56
5734821.63,22211470.23,330,12,4581,False,5029763.310000002,224930.0,GA,11221955.29
5584520.2,18718280.06,331,1,4641,False,3549732.709999999,61270.0,CO,9522757.15
5204910.7,22624065.63,331,2,4641,False,5415588.01,61270.0,CO,11942296.92
5820112.65,18646437.9,331,3,4641,False,2436744.839999998,61270.0,CO,10328310.41
5135943.54,24022749.48,331,4,4641,False,6408712.390000001,61270.0,CO,12416823.55
5146554.8,28791697.77,331,5,4641,False,8678957.139999999,61270.0,CO,14904915.83
6775861.67,35578829.13,331,6,4641,False,11072359.350000001,61270.0,CO,17669338.11
5777961.83,28366055.02,331,7,4641,False,8190820.549999997,61270.0,CO,14336002.64
5437221.14,29460695.61,331,8,4641,False,8813356.669999998,61270.0,CO,15148847.8
7386776.78,37657611.05,331,9,4641,False,11113236.509999994,61270.0,CO,19096327.76
6406461.54,30141492.92,331,10,4641,False,7224774.890000002,61270.0,CO,16448986.49
5586047.09,26138181.95,331,11,4641,False,6856848.869999999,61270.0,CO,13634015.99
6990269.51,34338298.94,331,12,4641,False,8425916.399999999,61270.0,CO,18860843.03
5230353.83,20949174.05,332,1,4569,False,4445090.140000001,172540.0,TX,11101190.08
5027121.91,29890344.9,332,2,4569,False,10056295.049999999,172540.0,TX,14634387.94
5940543.77,33549551.71,332,3,4569,False,10914620.450000001,172540.0,TX,16521847.49
4069434.25,21463881.11,332,4,4569,False,5103707.27,172540.0,TX,12118199.59
4366732.26,26582816.56,332,5,4569,False,8292109.159999996,172540.0,TX,13751435.14
5498554.34,33597232.1,332,6,4569,False,11360345.05,172540.0,TX,16565792.71
4325004.13,26963168.1,332,7,4569,False,9260577.250000002,172540.0,TX,13205046.72
4629576.07,27561039.58,332,8,4569,False,9123871.689999998,172540.0,TX,13635051.82
5963392.38,32727585.92,332,9,4569,False,9699637.200000003,172540.0,TX,16892016.34
4620720.57,28900642.74,332,10,4569,False,9145779.989999998,172540.0,TX,14961602.18
4847871.41,24563699.02,332,11,4569,False,6557355.32,172540.0,TX,12985932.29
6148039.12,36514770.7,332,12,4569,False,12137315.110000003,172540.0,TX,18056876.47
10985076.87,60955917.39,333,1,4478,False,17826115.110000003,286920.0,TX,31857805.41
10866448.92,63105256.78,333,2,4478,False,19759487.68,286920.0,TX,32192400.18
13715900.84,60991360.74,333,3,4478,False,15012486.110000007,286920.0,TX,31976053.79
10371452.3,47536807.72,333,4,4478,False,12505972.190000001,286920.0,TX,24372463.23
10065851.16,46243674.16,333,5,4478,False,12331985.25,286920.0,TX,23558917.75
12189488.18,60987486.37,333,6,4478,False,16996440.15,286920.0,TX,31514638.04
9413366.36,49778438.86,333,7,4478,False,13379032.75,286920.0,TX,26699119.75
10711406.46,56295415.57,333,8,4478,False,16155078.96,286920.0,TX,29142010.15
12675148.57,63512936.32,333,9,4478,False,18204088.95,286920.0,TX,32346778.8
9784913.45,54062593.5,333,10,4478,False,15690913.239999998,286920.0,TX,28299846.81
10638082.89,48903414.85,333,11,4478,False,12693371.760000002,286920.0,TX,25285040.2
12015981.35,51545858.6,333,12,4478,False,11366535.309999999,286920.0,TX,27876421.94
6123108.0,30791018.69,3,1,4620,True,6719572.550000001,159050.0,IL,17948338.14
5014361.53,23805331.16,3,2,4620,True,5739152.249999998,159050.0,IL,13051817.38
6043273.71,33916624.99,3,3,4620,True,8682581.290000003,159050.0,IL,19190769.99
5196755.17,24170582.83,3,4,4620,True,5468431.079999996,159050.0,IL,13505396.58
4688566.82,24925332.0,3,5,4620,True,5705415.74,159050.0,IL,14531349.44
6078797.2,36980121.91,3,6,4620,True,10520062.759999998,159050.0,IL,20381261.95
5069282.69,21011894.45,3,7,4620,True,4288471.179999998,159050.0,IL,11654140.58
5013502.99,27514438.9,3,8,4620,True,7698880.919999996,159050.0,IL,14802054.99
6207097.39,32256311.5,3,9,4620,True,8098002.82,159050.0,IL,17951211.29
4466050.6,27700978.92,3,10,4620,True,8152780.780000001,159050.0,IL,15082147.54
4694160.53,19977525.56,3,11,4620,True,3974231.8699999973,159050.0,IL,11309133.16
5702791.92,28721644.55,3,12,4620,True,7598596.670000002,159050.0,IL,15420255.96
12986731.72,81007485.44,9,1,4789,True,28152354.58,162564.0,CA,39868399.14
11674928.03,69223934.11,9,2,4789,True,22163389.869999997,162564.0,CA,35385616.21
13193740.69,59653802.94,9,3,4789,True,14541465.440000001,162564.0,CA,31918596.81
9703424.06,44529214.38,9,4,4789,True,11963603.899999999,162564.0,CA,22862186.42
9983728.1,61752815.81,9,5,4789,True,22463735.82,162564.0,CA,29305351.89
13408864.97,74682004.9,9,6,4789,True,31002887.80000001,162564.0,CA,30270252.13
11201665.26,73143487.18,9,7,4789,True,36667938.04000001,162564.0,CA,25273883.88
11505596.89,73718893.6,9,8,4789,True,32688063.279999994,162564.0,CA,29525233.43
14452157.43,83016711.1,9,9,4789,True,31406791.469999984,162564.0,CA,37157762.2
10435011.28,57981369.04,9,10,4789,True,19628328.159999996,162564.0,CA,27918029.6
10647755.6,59013587.17,9,11,4789,True,18650821.72,162564.0,CA,29715009.85
11121866.89,75194656.86,9,12,4789,True,25251135.25,162564.0,CA,38821654.72
4661060.87,24100579.58,11,1,4568,True,4981983.539999997,178770.88888888888,TX,14457535.17
5109675.39,24809293.45,11,2,4568,True,5807537.599999998,178770.88888888888,TX,13892080.46
4756035.37,27074282.43,11,3,4568,True,7650603.1499999985,178770.88888888888,TX,14667643.91
5026195.86,23077111.96,11,4,4568,True,5691704.490000002,178770.88888888888,TX,12359211.61
5666970.52,28532041.52,11,5,4568,True,7767076.779999999,178770.88888888888,TX,15097994.22
6082453.92,28808949.86,11,6,4568,True,6794118.219999997,178770.88888888888,TX,15932377.72
5398834.05,22384321.63,11,7,4568,True,4751516.839999998,178770.88888888888,TX,12233970.74
5096585.76,27587535.87,11,8,4568,True,8587202.35,178770.88888888888,TX,13903747.76
7530335.08,21872737.28,11,9,4568,True,3034377.0100000016,178770.88888888888,TX,11308025.19
